Rwanda,ED,TEFL,Goal 3: Improve the Community,Objective 3.1: School Community Projects,Number of school community members who worked with the Volunteers to support student English learning and gender awareness.,Output,
Rwanda,ED,TEFL,Goal 3: Improve the Community,Objective 3.1: School Community Projects,"Community Engagement: Support for Learning - Number of community members, out of the total number of community members the Volunteer/partner worked with, who increased their participation in activities that support their school or enhance student literacy",Outcome,
Rwanda,ED,TEFL,Goal 3: Improve the Community,Objective 3.1: School Community Projects,"Community Engagement: School Administration—Number of school community members, out of the total number of school community members the Volunteer/partner worked with, who strengthened school administrative procedures for English teachers, improved school ",Outcome,
Rwanda,ED,TEFL,Goal 3: Improve the Community,Objective 3.2 Larger Community Projects,"Number of community members who worked with the Volunteer to support larger community projects such as enhancing student English learning or increasing capacity building for teachers or community members, or increasing gender awareness or increasing HIV awareness/reducing stigma or life skills training, etc",Output,
Rwanda,ED,TEFL,Goal 3: Improve the Community,Objective 3.2 Larger Community Projects,"Community Members: Maintain Community Libraries and/or ICT resources: Number of individuals, out of the total number the Volunteer/partner worked with, who demonstrated increased capacity to establish or maintain a community library or computer center.  ",Outcome,
Rwanda,ED,TEFL,Goal 3: Improve the Community,Objective 3.2 Larger Community Projects,"Community Members: Use of Community Libraries and/or ICT resources: Number of school community members, out of the total number of community members the Volunteer/partner served, who gained access to more reading materials or were better able to use and access electronic resources due to the creation or expansion of a community library or computer center. ",Outcome,
Rwanda,HE,Community Health,Goal 3: Improve the Community,Objective 3.2 Larger Community Projects,"Community Engagement: Support for learning, gender awareness, and human capacity building – number of community members, out of the total number of community members the Volunteer/partner (s) worked with, who increased their participation in activities that support a school or enhance student English learning or increase capacity building for teachers or community members, or increase gender awareness or increase HIV awareness/reduce stigma, or increased their participation in any community development programs.",Outcome,
Rwanda,HE,Community Health,Goal 1: Improve Maternal and Child Health ,Objective 1.1 Infant and Child Nutrition,Number of health workers who received TOTs and other training sessions on nutrition,Output,
Rwanda,HE,Community Health,Goal 1: Improve Maternal and Child Health ,Objective 1.1 Infant and Child Nutrition,Number of women reached with individual or small group level edcuation on nutritional needs of young children from 12 months to under 5 years old. ,Output,
Rwanda,HE,Community Health,Goal 1: Improve Maternal and Child Health ,Objective 1.1 Infant and Child Nutrition,Number of children 6-59 months who have a growth card and were weighed at least once in the past 3 months,Outcome,
Rwanda,HE,Community Health,Goal 1: Improve Maternal and Child Health ,Objective 1.1 Infant and Child Nutrition,Number of eligible individuals benefiting from community or household gardens,Outcome,
Rwanda,HE,Community Health,Goal 1: Improve Maternal and Child Health ,Objective 1.1 Infant and Child Nutrition,Number of infants 0-12 months of age with a mother reporting that their child was exclusively breastfed for the first six months,Outcome,
Rwanda,HE,Community Health,Goal 1: Improve Maternal and Child Health ,Objective 1.1 Infant and Child Nutrition,Number of children 0-59 months who were underweight and who are now normal weight,Outcome,
Rwanda,HE,Community Health,Goal 1: Improve Maternal and Child Health ,Objective 1.2 Hygiene and Safe Water Utilization,Number of health workers who received TOTs and other training sessions on hygiene and safe water,Output,
Rwanda,HE,Community Health,Goal 1: Improve Maternal and Child Health ,Objective 1.2 Hygiene and Safe Water Utilization,"Number of Individuals reached with individual or small group level education on how to correctly clean their hands, treat and safely store water. ",Output,
Rwanda,HE,Community Health,Goal 1: Improve Maternal and Child Health ,Objective 1.2 Hygiene and Safe Water Utilization,Number of individuals reporting that in the day preceding an assessment they only drank and cooked with properly stored and treated water.,Outcome,
Rwanda,HE,Community Health,Goal 1: Improve Maternal and Child Health ,Objective 1.2 Hygiene and Safe Water Utilization,"Number of women reporting that in the day preceding the assessment they always cleaned their hands with soap and water before breastfeeding, preparing food, eating or feeding and post defecation and after cleaning their child’s bottom, and/or handling a diaper.",Outcome,
Rwanda,HE,Community Health,Goal 1: Improve Maternal and Child Health ,Objective 1.2 Hygiene and Safe Water Utilization,"Number of households having soap or other disinfecting material, and safe water for proper hand washing at a hand washing station commonly used by household members.",Outcome,
Rwanda,HE,Community Health,Goal 1: Improve Maternal and Child Health ,Objective 1.3 Malaria Prevention and Control,Number of individuals (Community Educators / Mobilizers) trained to promote malaria prevention and care seeking,Output,
Rwanda,HE,Community Health,Goal 1: Improve Maternal and Child Health ,Objective 1.3 Malaria Prevention and Control,Number of individuals receiving BCC/IEC outreach promoting malaria prevention and care seeking,Output,
Rwanda,HE,Community Health,Goal 1: Improve Maternal and Child Health ,Objective 1.3 Malaria Prevention and Control,Number of individuals who slept under a bed net the previous night,Outcome,
Rwanda,HE,Community Health,Goal 1: Improve Maternal and Child Health ,Objective 1.3 Malaria Prevention and Control,"Number of individuals (children, pregnant mothers and the general population) with fever in the last two weeks who received anti-malarial treatment in accordance with the national policy and within one day of the onset of fever",Outcome,
Rwanda,HE,Community Health,Goal 2: HIV Prevention and Impact Mitigation,Objective 2.1 HIV Prevention,Number of TOTs and other training sessions conducted on HIV prevention,Output,
Rwanda,HE,Community Health,Goal 2: HIV Prevention and Impact Mitigation,Objective 2.1 HIV Prevention,Number of general population (not including MARPs/key populations and PLHIV) reached with individual and/or small group level HIV prevention interventions that are based on evidence and/or meet the minimum standards required,Output,
Rwanda,HE,Community Health,Goal 2: HIV Prevention and Impact Mitigation,Objective 2.1 HIV Prevention,"Number of youth aged 15-24, (sexually active during the past 3 months) who report they used a condom at last sex",Outcome,
Rwanda,HE,Community Health,Goal 2: HIV Prevention and Impact Mitigation,Objective 2.1 HIV Prevention,Number of people in the target who both correctly identify ways of preventing the sexual transmission of HIV and who reject 2 major misconceptions about HIV transmission,Outcome,
Rwanda,HE,Community Health,Goal 2: HIV Prevention and Impact Mitigation,Objective 2.2 Orphans and Vulnerable Childrens' Health and Well Being,Number of community members who received TOTs and other training on OVC support,Output,
Rwanda,HE,Community Health,Goal 2: HIV Prevention and Impact Mitigation,Objective 2.2 Orphans and Vulnerable Childrens' Health and Well Being,": Number of eligible individuals reporting they were provided with psychological, social or spiritual support.",Outcome,
Rwanda,HE,Community Health,Goal 2: HIV Prevention and Impact Mitigation,Objective 2.2 Orphans and Vulnerable Childrens' Health and Well Being,Number of eligible individuals who received food and/or other nutrition service.,Outcome,
Rwanda,HE,Community Health,Goal 2: HIV Prevention and Impact Mitigation,Objective 2.2 Orphans and Vulnerable Childrens' Health and Well Being,Number of eligible individuals provided with economic strengthening services,Outcome,
Rwanda,HE,Community Health,Goal 2: HIV Prevention and Impact Mitigation,Objective 2.2 Orphans and Vulnerable Childrens' Health and Well Being,Number of eligible individuals who improved their nutritional status as a result of receiving nutritional services,Outcome,
Rwanda,HE,Community Health,Goal 3: Health Systems Strengthening ,Objective 3.1 Community needs assessment and local capacity building ,Number of community needs assessment reports submitted by PCVs,Output,
Rwanda,HE,Community Health,Goal 3: Health Systems Strengthening ,Objective 3.1 Community needs assessment and local capacity building ,"Number of training sessions and job related meetings co-facilitated and/or attended by PCVs, for the health center, clubs and community organizations ",Output,
Rwanda,HE,Community Health,Goal 3: Health Systems Strengthening ,Objective 3.1 Community needs assessment and local capacity building ,"Number of health care staff and community health workers supported in activity planning, monitoring, evaluation and reporting.",Output,
Rwanda,HE,Community Health,Goal 3: Health Systems Strengthening ,Objective 3.1 Community needs assessment and local capacity building ,Number of people reached by IEC/BCC sessions or other service delivery,Output,
Lesotho ,YD,Youth,Goal 1: Prevention & Sexual Health,Objective 1.1 HIV Sexual Health & HIV Prevention,Number of general population (NOT including MARPs/Key populations and PLHIV) reached with individual and/or small group level HIV prevention interventions that are based on evidence and/or meet the minimum standards required ,Output,
Lesotho ,YD,Youth,Goal 1: Prevention & Sexual Health,Objective 1.1 HIV Sexual Health & HIV Prevention,Number of target population reached with individual or small group level training on sexual and reproductive health and modern contraceptive methods,Output,
Lesotho ,YD,Youth,Goal 1: Prevention & Sexual Health,Objective 1.1 HIV Sexual Health & HIV Prevention,Number of youth who demonstrate the steps to correctly use a condom,Outcome,
Lesotho ,YD,Youth,Goal 1: Prevention & Sexual Health,Objective 1.1 HIV Sexual Health & HIV Prevention,Number of young women and men aged 15–24 who both correctly identify ways of preventing the sexual transmission of HIV and who reject major misconceptions about HIV transmission,Outcome,
Lesotho ,YD,Youth,Goal 1: Prevention & Sexual Health,Objective 1.1 HIV Sexual Health & HIV Prevention,Number of youth who can identify at least 2 behaviors to prevent unwanted pregnancy or prevent STIs. ,Outcome,
Lesotho ,YD,Youth,Goal 1: Prevention & Sexual Health,Objective 1.1 HIV Sexual Health & HIV Prevention,"Number of youth who report adopting at least one of the following healthy behaviors (delay sexual debut, consistent use of condoms, correct use of condoms, reduction of sexual partners, secondary abstinence)",Outcome,
Lesotho ,YD,Youth,Goal 1: Prevention & Sexual Health,Objective 1.2 Male Circumsicion,Number of target population reached with individual or small group messaging promoting male circumcision as a way to reduce the risk of HIV infection since the last reporting period. ,Output,
Lesotho ,YD,Youth,Goal 1: Prevention & Sexual Health,Objective 1.2 Male Circumsicion,Number of men who are able to identify at least 2 post-operative care instructions that are critical for successful circumcision,Outcome,
Lesotho ,YD,Youth,Goal 1: Prevention & Sexual Health,Objective 1.3 HIV Testing,Number of target population reached with individual or small group level education on the importance of voluntary testing and counseling for HIV. ,Output,
Lesotho ,YD,Youth,Goal 1: Prevention & Sexual Health,Objective 1.3 HIV Testing,Number of individuals who received HIV Testing and Counseling (HTC) services for HIV and received their test results. ,Outcome,
Lesotho ,YD,Youth,Goal 2: Care & Treatment for HIV Positive Youth,Objective 2.1 Treatment Adherence of Infected Youth,Number of adherence support groups worked with. ,Output,
Lesotho ,YD,Youth,Goal 2: Care & Treatment for HIV Positive Youth,Objective 2.1 Treatment Adherence of Infected Youth,Number of PLHIV/caregivers educated on best practices in care and treatment.,Output,
Lesotho ,YD,Youth,Goal 2: Care & Treatment for HIV Positive Youth,Objective 2.1 Treatment Adherence of Infected Youth,Number of PLHIV/caregivers adopting at least one new evidence-based behavior to increase treatment adherence and quality of care. ,Outcome,
Lesotho ,YD,Youth,Goal 2: Care & Treatment for HIV Positive Youth,Objective 2.2 Care Services,"Number of eligible adults and children provided with a minimum of one care service (psychological, spiritual, preventive, food support, shelter, protection, access to health care, education, economic strengthening)",Output,
Lesotho ,YD,Youth,Goal 2: Care & Treatment for HIV Positive Youth,Objective 2.2 Care Services,youth educated in community or household gardening ,Output,
Lesotho ,YD,Youth,Goal 2: Care & Treatment for HIV Positive Youth,Objective 2.2 Care Services,Number of eligible individuals who received food and/or other nutrition services,Output,
Lesotho ,YD,Youth,Goal 2: Care & Treatment for HIV Positive Youth,Objective 2.2 Care Services,Number of eligible individuals benefiting from community or household gardens,Outcome,
Lesotho ,YD,Youth,Goal 3: HIV Mitigation for Affected Youth,Objective 3.1 Life Skills,"Number of eligible adults and children provided with a minimum of one care service (psychological, spiritual, preventive, food support, shelter, protection, access to health care, education, economic strengthening)",Output,
Lesotho ,YD,Youth,Goal 3: HIV Mitigation for Affected Youth,Objective 3.1 Life Skills,"Number of eligible adults and children provided with psychological, social, or spiritual support. ",Output,
Lesotho ,YD,Youth,Goal 3: HIV Mitigation for Affected Youth,Objective 3.1 Life Skills,"Number of youth, out of the total number of youth the Volunteer/partner worked with, who described or displayed three or more of their own personal strengths or assets as evidence of improved sense of self-esteem or self-worth.   ",Outcome,
Lesotho ,YD,Youth,Goal 3: HIV Mitigation for Affected Youth,Objective 3.1 Life Skills,"Number of youth, out of the total number of youth the Volunteer/partner worked with, who exhibited new positive communication or relational skills in one or more of the following ways: active, reflective listening with empathy; summarizing or paraphrasing others’ words; assertive negotiation skills; expressing needs and wants clearly; resisting opportunities or pressure to engage in risky behavior; resolving conflict appropriately without resorting to violence or combative behavior.   ",Outcome,
Lesotho ,YD,Youth,Goal 3: HIV Mitigation for Affected Youth,Objective 3.1 Life Skills,"Number of youth, out of the total number of youth the Volunteer/partner worked with, who demonstrated improved decision making, critical thinking, and problem solving skills in one or more of the following ways: developing creative solutions; analyzing pros and cons; seeking counsel and additional information; making decisions based on personal values; articulating potential consequences of various choices.   ",Outcome,
Lesotho ,YD,Youth,Goal 3: HIV Mitigation for Affected Youth,Objective 3.1 Life Skills,"Number of youth, out of the total number of youth the Volunteer/partner worked with, who were able to identify three or more realistic steps toward achieving their long-term goals as evidence of positive goal-setting behavior",Outcome,
Lesotho ,YD,Youth,Goal 3: HIV Mitigation for Affected Youth,Objective 3.1 Life Skills,"Number of youth, out of the total number of youth the Volunteer/partner worked with, who described new positive coping strategies for dealing with stress and emotions such as articulating personal growth or lessons learned from difficulties they encountered; identifying positive peers or adults with whom to talk; identifying at least three self-care strategies.   ",Outcome,
Lesotho ,YD,Youth,Goal 3: HIV Mitigation for Affected Youth,Objective 3.2 Economic Strengthening for Youth and Preparation for the World of Work,"Number of eligible adults and children provided with a minimum of one care service (psychological, spiritual, preventive, food support, shelter, protection, access to health care, education, economic strengthening.",Output,
Lesotho ,YD,Youth,Goal 3: HIV Mitigation for Affected Youth,Objective 3.2 Economic Strengthening for Youth and Preparation for the World of Work,Number of eligible individuals provided with economic strengthening services,Output,
Lesotho ,YD,Youth,Goal 3: HIV Mitigation for Affected Youth,Objective 3.2 Economic Strengthening for Youth and Preparation for the World of Work,"Number of youth, out of the total number of youth the Volunteer/partner worked with, who demonstrated at least one improved computer or other technology related skill for work. ",Outcome,
Lesotho ,YD,Youth,Goal 3: HIV Mitigation for Affected Youth,Objective 3.2 Economic Strengthening for Youth and Preparation for the World of Work,"Number of youth, out of the total number of youth the Volunteer/partner worked with, who demonstrated improved employability skills by doing two or more of the following: completing skills or career assessment profiles, setting career goals and making plans to achieve them, conducting informational interviews, job shadowing or career research, creating resumes or portfolios, conducting job or internship searches, attending a career fair.",Outcome,
Lesotho ,YD,Youth,Goal 3: HIV Mitigation for Affected Youth,Objective 3.2 Economic Strengthening for Youth and Preparation for the World of Work,"Number of youth, out of the total number of youth the Volunteer/partner worked with, who demonstrated improved financial literacy skills by doing at least two of the following: creating personal budgets, starting savings plans, opening up bank accounts, participating in group savings schemes, setting financial goals and/or reporting improved money management",Outcome,
Lesotho ,YD,Youth,Goal 3: HIV Mitigation for Affected Youth,Objective 3.2 Economic Strengthening for Youth and Preparation for the World of Work,"Number of youth, out of the total number of youth the Volunteer/partner worked with, who demonstrated understanding of sound entrepreneurial practices by doing one or more of the following: completing a business plan, participating and completing all steps of a sample or real business, or increasing revenue through improved business practices.  ",Outcome,
